1 5
1.00996 4.99978
1.01981 4.9999
1.02954 5.00035
1.03915 5.00111
1.04864 5.00216
1.058 5.00349
1.06722 5.00508
1.07631 5.00692
1.08527 5.00898
1.0941 5.01124
1.1028 5.01367
1.11138 5.01625
1.11984 5.01896
1.12819 5.02177
1.13644 5.02466
1.14459 5.0276
1.15265 5.03057
1.16064 5.03354
1.16856 5.03649
1.17641 5.03939
1.18421 5.04222
1.19197 5.04495
1.19969 5.04756
1.20737 5.05003
1.21503 5.05235
1.22266 5.05449
1.23027 5.05644
1.23786 5.05819
1.24543 5.05973
1.25298 5.06105
1.26051 5.06216
1.26802 5.06305
1.2755 5.06373
1.28295 5.06422
1.29037 5.06452
1.29776 5.06465
1.30511 5.06462
1.31242 5.06446
1.31969 5.06419
1.32692 5.06383
1.3341 5.06341
1.34124 5.06295
1.34833 5.06247
1.35538 5.062
1.36238 5.06156
1.36933 5.06117
1.37624 5.06084
1.3831 5.06059
1.38991 5.06044
1.39667 5.0604
1.40338 5.06048
1.41004 5.06068
1.41665 5.06101
1.4232 5.06147
1.4297 5.06206
1.43615 5.06278
1.44255 5.06361
1.44889 5.06455
1.45518 5.06559
1.46142 5.06672
1.46762 5.06793
1.47377 5.06921
1.47988 5.07054
1.48595 5.07191
1.49198 5.0733
1.49797 5.0747
1.50393 5.0761
1.50986 5.07748
1.51576 5.07883
1.52164 5.08015
1.52749 5.08143
1.53332 5.08266
1.53913 5.08384
1.54492 5.08497
1.55069 5.08605
1.55644 5.08708
1.56217 5.08806
1.56788 5.08899
1.57357 5.08988
1.57924 5.09073
1.58489 5.09155
1.59052 5.09234
1.59612 5.09311
1.6017 5.09386
1.60726 5.0946
1.6128 5.09534
1.61831 5.09608
1.6238 5.09682
1.62926 5.09757
1.6347 5.09833
1.64012 5.09911
1.64551 5.09991
1.65088 5.10073
1.65622 5.10157
1.66154 5.10243
1.66683 5.10331
1.6721 5.10421
1.67734 5.10513
1.68256 5.10607
1.68776 5.10702
1.69294 5.10798
1.6981 5.10896
1.70324 5.10995
1.70836 5.11096
1.71346 5.11198
1.71854 5.11301
1.7236 5.11405
1.72864 5.1151
1.73366 5.11616
1.73866 5.11723
1.74364 5.1183
1.74861 5.11937
1.75356 5.12044
1.7585 5.12151
1.76342 5.12258
1.76832 5.12365
1.77321 5.12473
1.77808 5.12581
1.78294 5.12689
1.78778 5.12797
1.79261 5.12905
1.79743 5.13014
1.80223 5.13124
1.80702 5.13234
1.81179 5.13345
1.81655 5.13457
1.82129 5.1357
1.82602 5.13684
1.83073 5.13799
1.83543 5.13914
1.84012 5.1403
1.84479 5.14146
1.84945 5.14263
1.8541 5.14381
1.85874 5.14499
1.86337 5.14618
1.86798 5.14737
1.87258 5.14857
1.87717 5.14977
1.88175 5.15098
1.88632 5.15219
1.89088 5.15341
1.89542 5.15465
1.89995 5.1559
1.90447 5.15716
1.90898 5.15842
1.91348 5.15969
1.91797 5.16097
1.92245 5.16226
1.92692 5.16357
1.93138 5.16489
1.93582 5.16622
1.94025 5.16756
1.94468 5.16891
1.9491 5.17026
1.95351 5.17161
1.95791 5.17296
1.9623 5.17432
1.96668 5.17569
1.97106 5.17707
1.97543 5.17846
1.97979 5.17986
1.98414 5.18127
1.98848 5.1827
1.99281 5.18415
1.99713 5.18561
2.00144 5.18708
2.00574 5.18856
2.01003 5.19005
2.01431 5.19155
2.01858 5.19306
2.02285 5.19457
2.02712 5.19607
2.03138 5.19757
2.03564 5.19908
2.03989 5.2006
2.04413 5.20214
2.04836 5.2037
2.05257 5.20529
2.05677 5.2069
2.06096 5.20853
2.06515 5.21017
2.06933 5.21182
2.0735 5.21348
2.07767 5.21514
2.08183 5.21681
2.08599 5.21848
2.09014 5.22016
2.09429 5.22184
2.09844 5.22353
2.10258 5.22522
2.1067 5.22695
2.11081 5.22871
2.11491 5.23048
2.11901 5.23226
2.1231 5.23405
2.12719 5.23585
2.13127 5.23765
2.13536 5.23944
2.13944 5.24124
2.14352 5.24305
2.14759 5.24488
2.15165 5.24673
2.1557 5.2486
2.15974 5.25049
2.16377 5.2524
2.16779 5.25432
2.1718 5.25626
2.17581 5.25822
2.17981 5.2602
2.1838 5.26219
2.18778 5.2642
2.19176 5.26622
2.19573 5.26827
2.19969 5.27033
2.20364 5.2724
2.20759 5.27448
2.21153 5.27657
2.21547 5.27867
2.21941 5.28078
2.22334 5.2829
2.22727 5.28503
2.23119 5.28717
2.23511 5.28932
2.23903 5.29148
2.24294 5.29365
2.24684 5.29584
2.25073 5.29805
2.25461 5.30029
2.25848 5.30255
2.26233 5.30484
2.26617 5.30715
2.27 5.30949
2.27382 5.31184
2.27766 5.31416
2.2815 5.31648
2.28534 5.31881
2.28917 5.32117
2.29298 5.32355
2.29678 5.32596
2.30057 5.3284
2.30435 5.33086
2.3081 5.33337
2.31184 5.33591
2.31557 5.33846
2.3193 5.34102
2.32302 5.34359
2.32674 5.34617
2.33045 5.34876
2.33416 5.35136
2.33786 5.35397
2.34156 5.35659
2.34526 5.35922
2.34895 5.36186
2.35264 5.36451
2.35632 5.36717
2.36 5.36984
2.36368 5.37252
2.36735 5.37521
2.37102 5.37791
2.37468 5.38063
2.37831 5.38341
2.38192 5.38622
2.38552 5.38906
2.38911 5.39192
2.39269 5.39479
2.39626 5.39768
2.39982 5.40059
2.40337 5.40352
2.40691 5.40646
2.41044 5.40942
2.41397 5.41239
2.41749 5.41538
2.421 5.41839
2.4245 5.42141
2.42799 5.42445
2.43147 5.42751
2.43494 5.43058
2.43841 5.43367
2.44187 5.43677
2.44532 5.43989
2.44876 5.44302
2.45219 5.44617
2.45561 5.44933
2.45902 5.45251
2.46243 5.45571
2.46583 5.45893
2.46918 5.4622
2.47251 5.4655
2.47583 5.46882
2.47914 5.47216
2.48244 5.47552
2.48573 5.47889
2.48901 5.48227
2.49233 5.48561
2.49565 5.48897
2.49895 5.49235
2.50223 5.49576
2.50548 5.49921
2.5087 5.5027
2.5119 5.50622
2.51509 5.50975
2.51827 5.5133
2.52144 5.51686
2.5246 5.52044
2.52775 5.52403
2.53089 5.52764
2.53402 5.53126
2.53714 5.5349
2.54025 5.53855
2.54335 5.54222
2.54644 5.5459
2.54952 5.5496
2.55259 5.55331
2.55565 5.55704
2.5587 5.56078
2.56173 5.56454
2.56475 5.56831
2.56776 5.5721
2.57078 5.57588
2.57378 5.57969
2.57676 5.58352
2.57973 5.58737
2.58268 5.59124
2.58562 5.59513
2.58854 5.59903
2.59145 5.60295
2.59434 5.60689
2.59722 5.61084
2.60008 5.61481
2.60293 5.6188
2.60576 5.6228
2.60858 5.62682
2.61139 5.63086
2.61418 5.63491
2.61696 5.63898
2.61972 5.64306
2.62247 5.64716
2.6252 5.65127
2.62792 5.6554
2.63062 5.65955
2.63331 5.66371
2.63597 5.66789
2.63862 5.67209
2.64126 5.6763
2.64388 5.68053
2.64649 5.68477
2.64909 5.68902
2.65167 5.69328
2.65424 5.69756
